time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1742264511.75693393,0.03777539,13423,0.00462828,0.00000000,0,0.00000000,185575,186207,1113,0.00270023
1742264511.85675001,0.04098736,13462,0.00584601,0.00000000,0,0.00000000,186207,185996,967,0.00299352
1742264511.95662308,0.03620854,13462,0.00329674,0.00000000,0,0.00000000,185996,186162,473,0.00275354
1742264512.05613208,0.03359251,13428,0.00624722,0.00000000,0,0.00000000,186162,186728,1402,0.00279173
1742264512.15636611,0.03465849,13442,0.00495172,0.00000000,0,0.00000000,186728,187386,1166,0.00290213
1742264512.25593400,0.03178821,13442,0.00363512,0.00000000,0,0.00000000,187386,187528,564,0.00281613
1742264512.35565996,0.03178544,13501,0.00414044,0.00000000,0,0.00000000,187528,187936,1003,0.00279855
1742264512.45637894,0.02927826,13485,0.00350252,0.00000000,0,0.00000000,187936,188334,880,0.00397692
1742264512.55652499,0.03260202,13477,0.00437729,0.00000000,0,0.00000000,188334,188683,1009,0.00282758
1742264512.65662289,0.03269263,13465,0.00374599,0.00000000,0,0.00000000,188683,189113,921,0.00282253
1742264512.75622797,0.03389620,13508,0.00386563,0.00000000,0,0.00000000,189113,189388,777,0.00279141
1742264512.85653400,0.03398453,13433,0.00406491,0.00000000,0,0.00000000,189388,189630,859,0.00285252
1742264512.95589089,0.02990705,13463,0.00336350,0.00000000,0,0.00000000,189630,189858,771,0.00283190
1742264513.05586410,0.02925846,13456,0.00304823,0.00000000,0,0.00000000,189858,190133,750,0.00287523
1742264513.15672994,0.03358510,13373,0.00393295,0.00000000,0,0.00000000,190133,190526,854,0.00281997
1742264513.25600100,0.03320241,13373,0.00287286,0.00000000,0,0.00000000,190526,190545,375,0.00292414
1742264513.35590792,0.03379832,13419,0.00386657,0.00000000,0,0.00000000,190545,191001,919,0.00303621
1742264513.45600295,0.03538861,13469,0.00370522,0.00000000,0,0.00000000,191001,191347,854,0.00284149
1742264513.55588794,0.03069193,13469,0.00255379,0.00000000,0,0.00000000,191347,191455,385,0.00285117
1742264513.65675402,0.03911235,13451,0.00597849,0.00000000,0,0.00000000,191455,191807,1026,0.00288339
1742264513.75680208,0.03944070,13466,0.00460477,0.00000000,0,0.00000000,191807,192266,887,0.00332946
1742264513.85666299,0.03708608,13462,0.00645460,0.00000000,0,0.00000000,192266,192774,1087,0.00281643
1742264513.95636106,0.04523607,13405,0.01101492,0.00000000,0,0.00000000,191280,191694,857,0.00377222
1742264514.05615211,0.03542485,13405,0.00202669,0.00000000,0,0.00000000,191694,192001,415,0.00280685
1742264514.15604210,0.03512431,13439,0.00284553,0.00000000,0,0.00000000,188318,188813,742,0.00285208
1742264514.25626302,0.02842710,13471,0.00253882,0.00000000,0,0.00000000,188813,189253,721,0.00291453
1742264514.35643411,0.02467881,13471,0.00158446,0.00000000,0,0.00000000,189253,189392,345,0.00307832
1742264514.45633888,0.03357211,13412,0.00296179,0.00000000,0,0.00000000,189392,189777,688,0.00282962
1742264514.55679107,0.03105866,13422,0.00280320,0.00000000,0,0.00000000,189777,190241,827,0.00463631
1742264514.65644312,0.03375769,13452,0.00302278,0.00000000,0,0.00000000,190241,190729,868,0.00251137
1742264514.75660896,0.03750032,13394,0.00314737,0.00000000,0,0.00000000,190729,191026,701,0.00294110
1742264514.85662508,0.03321917,13407,0.00285413,0.00000000,0,0.00000000,191026,191411,786,0.00277088
1742264514.95644212,0.02843417,13414,0.00294902,0.00000000,0,0.00000000,191411,191849,793,0.00289290
1742264515.05638099,0.02856728,13302,0.00320028,0.00000000,0,0.00000000,191849,192234,847,0.00273638
1742264515.15603805,0.02781311,13380,0.00259162,0.00000000,0,0.00000000,192234,192626,721,0.00288131
1742264515.25688004,0.03352424,13434,0.00300463,0.00000000,0,0.00000000,192626,192964,707,0.00305410
1742264515.35678411,0.02782193,13384,0.00249980,0.00000000,0,0.00000000,192964,193315,695,0.00326440
1742264515.45609188,0.02546214,13384,0.00177781,0.00000000,0,0.00000000,193315,193328,339,0.00277407
1742264515.55636001,0.02828262,13359,0.00290993,0.00000000,0,0.00000000,193328,193718,823,0.00295856
1742264515.65674710,0.02644117,13391,0.00285467,0.00000000,0,0.00000000,193718,194058,762,0.00312552
1742264515.75683403,0.03208513,13355,0.00308719,0.00000000,0,0.00000000,194058,194390,700,0.00249195
1742264515.85666108,0.02654813,13395,0.00260805,0.00000000,0,0.00000000,194390,194619,659,0.00259810
1742264515.95615196,0.02644077,13370,0.00261174,0.00000000,0,0.00000000,194619,194816,631,0.00281156
1742264516.05608392,0.03198274,13342,0.00269053,0.00000000,0,0.00000000,194816,195045,608,0.00254876
1742264516.15623212,0.02899999,13388,0.00349570,0.00000000,0,0.00000000,195045,195341,749,0.00285370
1742264516.25630903,0.02981724,13388,0.00212155,0.00000000,0,0.00000000,195341,195398,397,0.00323273
1742264516.35650992,0.02911932,13409,0.00322271,0.00000000,0,0.00000000,195398,195786,921,0.00282948
1742264516.45654297,0.03095105,13350,0.00270545,0.00000000,0,0.00000000,195786,196071,708,0.00289133
1742264516.55633497,0.02556252,13349,0.00231460,0.00000000,0,0.00000000,196071,196351,629,0.00292296
1742264516.65620995,0.02838674,13336,0.00347067,0.00000000,0,0.00000000,196351,196577,602,0.00253530
1742264516.75652599,0.02739939,13342,0.00349676,0.00000000,0,0.00000000,196577,196823,671,0.00371819
1742264516.85711193,0.02625357,13366,0.00313178,0.00000000,0,0.00000000,196823,197197,879,0.00259383
1742264516.95626402,0.02635011,13321,0.00278960,0.00000000,0,0.00000000,197197,197565,765,0.00254088
1742264517.05634093,0.02759546,13295,0.00351315,0.00000000,0,0.00000000,197565,197860,700,0.00251407
1742264517.15626192,0.02829261,13331,0.00321891,0.00000000,0,0.00000000,197860,198236,863,0.00265568
1742264517.25613403,0.02759091,13271,0.00263711,0.00000000,0,0.00000000,198236,198507,652,0.00248401
1742264517.35602498,0.03487217,13293,0.00322399,0.00000000,0,0.00000000,198507,198649,570,0.00252755
1742264517.45678496,0.03237779,13261,0.00271881,0.00000000,0,0.00000000,198649,198888,561,0.00296059
1742264517.55649090,0.03248019,13254,0.00267770,0.00000000,0,0.00000000,198888,199051,568,0.00306092
1742264517.65638304,0.02799818,13278,0.00271731,0.00000000,0,0.00000000,199051,199287,612,0.00251456
1742264517.75618291,0.02720922,13241,0.00234954,0.00000000,0,0.00000000,199287,199505,619,0.00248560
1742264517.85631609,0.02781625,13252,0.00253829,0.00000000,0,0.00000000,199505,199747,682,0.00249181
1742264517.95652699,0.02781116,13263,0.00282561,0.00000000,0,0.00000000,199747,200039,701,0.00322966
1742264518.05669498,0.03467958,13265,0.00314378,0.00000000,0,0.00000000,200039,200415,811,0.00257645
1742264518.15672112,0.03290247,13215,0.00295582,0.00000000,0,0.00000000,200415,200661,713,0.00251930
1742264518.25687003,0.02876695,13229,0.00247996,0.00000000,0,0.00000000,200661,200993,659,0.00283751
1742264518.35698795,0.02773138,13197,0.00243717,0.00000000,0,0.00000000,200993,201194,589,0.00247889
1742264518.45643091,0.02988886,13201,0.00393404,0.00000000,0,0.00000000,201194,201354,607,0.00276945
1742264518.55652499,0.02774019,13185,0.00228436,0.00000000,0,0.00000000,201354,201599,607,0.00296310
1742264518.65684009,0.02788027,13195,0.00241978,0.00000000,0,0.00000000,201599,201872,636,0.00286399
1742264518.75681496,0.02904776,13183,0.00265879,0.00000000,0,0.00000000,201872,202009,609,0.00283618
1742264518.85670710,0.02848969,13212,0.00208066,0.00000000,0,0.00000000,202009,202166,525,0.00283383
1742264518.95694995,0.03849371,13200,0.00263145,0.00000000,0,0.00000000,202166,202318,515,0.00340486
1742264519.05682397,0.03688462,13200,0.00174182,0.00000000,0,0.00000000,202318,202368,279,0.00304875
1742264519.15609097,0.03850769,13219,0.00314428,0.00000000,0,0.00000000,202368,202529,654,0.00317066
1742264519.25600290,0.03277068,13232,0.00285206,0.00000000,0,0.00000000,202529,202612,546,0.00301501
1742264519.35600710,0.02910246,13241,0.00206250,0.00000000,0,0.00000000,202612,202814,535,0.00286088
1742264519.45604110,0.02899756,13238,0.00201468,0.00000000,0,0.00000000,202814,202918,508,0.00333969
1742264519.55638695,0.02759793,13391,0.00212500,0.00000000,0,0.00000000,202918,203084,522,0.00291706
1742264519.65626001,0.02495180,13391,0.00127170,0.00000000,0,0.00000000,203084,203153,291,0.00288192
1742264519.75709105,0.03446653,13269,0.00320203,0.00000000,0,0.00000000,203153,203299,633,0.00308262
1742264519.85710001,0.02911137,13246,0.00180004,0.00000000,0,0.00000000,203299,203488,476,0.00309783
1742264519.95668507,0.03003209,13231,0.00182370,0.00000000,0,0.00000000,203488,203682,466,0.00306954
1742264520.05633807,0.03278062,13223,0.00379391,0.00000000,0,0.00000000,203682,203944,789,0.00281870
1742264520.15641403,0.03147582,13223,0.00173270,0.00000000,0,0.00000000,203944,204038,339,0.00296326
1742264520.25600791,0.03419670,13178,0.00382283,0.00000000,0,0.00000000,204038,204129,488,0.00279086
1742264520.35615110,0.03131858,13178,0.00260768,0.00000000,0,0.00000000,204129,204165,279,0.00279301
1742264520.45594406,0.03434296,13255,0.00345696,0.00000000,0,0.00000000,204165,204411,712,0.00285602
1742264520.55588007,0.02954320,13217,0.00267299,0.00000000,0,0.00000000,204411,204579,464,0.00299324
1742264520.65559912,0.02888128,13214,0.00216506,0.00000000,0,0.00000000,204579,204680,409,0.00297520
1742264520.75587201,0.02987494,13179,0.00272680,0.00000000,0,0.00000000,204680,204763,500,0.00273971
1742264520.85603595,0.03448960,13151,0.00411175,0.00000000,0,0.00000000,204763,205061,732,0.00285288
1742264520.95627308,0.03362047,13156,0.00257566,0.00000000,0,0.00000000,205061,205260,521,0.00279050
1742264521.05615902,0.03284536,13171,0.00364249,0.00000000,0,0.00000000,205260,205404,653,0.00279042
1742264521.15589094,0.02827457,13171,0.00205396,0.00000000,0,0.00000000,205404,205408,317,0.00282525
1742264521.25671005,0.03230585,13158,0.00329878,0.00000000,0,0.00000000,205408,205637,720,0.00276962
1742264521.35649490,0.02908401,13158,0.00190863,0.00000000,0,0.00000000,205637,205695,329,0.00278228
1742264521.45660901,0.03171816,13179,0.00299326,0.00000000,0,0.00000000,205695,205762,480,0.00275499
1742264521.55649900,0.03574824,13140,0.00323866,0.00000000,0,0.00000000,205762,205921,524,0.00278856
1742264521.65650606,0.03028845,13112,0.00302956,0.00000000,0,0.00000000,205921,206131,552,0.00280131
1742264521.75636911,0.02879296,13125,0.00234298,0.00000000,0,0.00000000,206131,206279,460,0.00282657
1742264521.85627103,0.02982075,13088,0.00209966,0.00000000,0,0.00000000,206279,206338,451,0.00333577
1742264521.95617700,0.02897615,13123,0.00206215,0.00000000,0,0.00000000,206338,206516,467,0.00297375
1742264522.05621600,0.02836158,13077,0.00214413,0.00000000,0,0.00000000,206516,206692,467,0.00297622
1742264522.15650201,0.02860742,13097,0.00218344,0.00000000,0,0.00000000,206692,206861,463,0.00277750
1742264522.25575590,0.02888245,13055,0.00236055,0.00000000,0,0.00000000,206861,206966,479,0.00285115
1742264522.35657406,0.02949831,13086,0.00277191,0.00000000,0,0.00000000,206966,207219,626,0.00297473
1742264522.45633507,0.02936226,13104,0.00234117,0.00000000,0,0.00000000,207219,207318,451,0.00322366
1742264522.55636811,0.02880245,13090,0.00238124,0.00000000,0,0.00000000,207318,207415,497,0.00278048
1742264522.65612292,0.02887881,13107,0.00226554,0.00000000,0,0.00000000,207415,207506,490,0.00280797
1742264522.75647998,0.02821931,13077,0.00188562,0.00000000,0,0.00000000,207506,207628,407,0.00307027
1742264522.85640192,0.03034434,13079,0.00244209,0.00000000,0,0.00000000,207628,207869,529,0.00293596
1742264522.95634007,0.03482440,13047,0.00287436,0.00000000,0,0.00000000,207869,207980,459,0.00280079
1742264523.05669999,0.02912835,13056,0.00237347,0.00000000,0,0.00000000,207980,208079,451,0.00301152
1742264523.15644193,0.03579799,13002,0.00302162,0.00000000,0,0.00000000,208079,208403,700,0.00285998
1742264523.25665307,0.02980865,13035,0.00331054,0.00000000,0,0.00000000,208403,208699,738,0.00279197
1742264523.35647607,0.03241878,12967,0.00412926,0.00000000,0,0.00000000,208699,209189,993,0.00282190
1742264523.45641708,0.03241871,12961,0.00580119,0.00000000,0,0.00000000,209189,209521,900,0.00275182
1742264523.55634499,0.03254816,12938,0.00479571,0.00000000,0,0.00000000,209521,209923,1081,0.00278361
1742264523.65598989,0.03707314,12946,0.00402340,0.00000000,0,0.00000000,209923,210393,783,0.00275374
1742264523.75618696,0.03544033,12994,0.00480069,0.00000000,0,0.00000000,210393,210664,765,0.00278407
1742264523.85602403,0.03363455,12995,0.00326668,0.00000000,0,0.00000000,210664,210875,636,0.00296571
1742264523.95611596,0.02814153,12995,0.00157942,0.00000000,0,0.00000000,210875,210939,316,0.00333242
1742264524.05634308,0.03206849,12954,0.00274980,0.00000000,0,0.00000000,210939,211154,553,0.00277734
1742264524.15598297,0.03010285,12873,0.00304858,0.00000000,0,0.00000000,211154,211386,609,0.00250733
1742264524.25586390,0.02976642,13002,0.00242442,0.00000000,0,0.00000000,211386,211548,530,0.00278013
1742264524.35673690,0.03123029,12905,0.00283643,0.00000000,0,0.00000000,211548,211711,594,0.00455337
1742264524.45680094,0.03017718,12936,0.00306490,0.00000000,0,0.00000000,211711,212019,650,0.00270063
1742264524.55672407,0.03948445,12978,0.00427648,0.00000000,0,0.00000000,212019,212042,611,0.00294676
1742264524.65667009,0.03806567,12999,0.00365451,0.00000000,0,0.00000000,212042,212209,692,0.00276244
1742264524.75653195,0.02748255,12999,0.00197167,0.00000000,0,0.00000000,212209,212290,335,0.00301885
1742264524.85604906,0.03232264,13001,0.00301153,0.00000000,0,0.00000000,212290,212586,646,0.00288633
1742264524.95584607,0.03672173,12991,0.00352752,0.00000000,0,0.00000000,212586,212683,474,0.00285510
1742264525.05598092,0.03347352,13141,0.00426891,0.00000000,0,0.00000000,212683,212891,870,0.00281130
1742264525.15662694,0.02863641,13141,0.00242068,0.00000000,0,0.00000000,212891,212943,431,0.00313146
1742264525.25625491,0.03186633,13019,0.00286505,0.00000000,0,0.00000000,212943,213317,737,0.00267046
1742264525.35636997,0.02838129,13019,0.00190580,0.00000000,0,0.00000000,213317,213432,380,0.00304264
1742264525.45615506,0.03340023,12959,0.00372387,0.00000000,0,0.00000000,213432,213728,892,0.00278000
1742264525.55609012,0.03318287,12879,0.00445016,0.00000000,0,0.00000000,213728,213858,744,0.00277148
1742264525.65675712,0.02717677,12879,0.00172363,0.00000000,0,0.00000000,213858,213950,336,0.00272247
1742264525.75689292,0.03532277,12956,0.00331735,0.00000000,0,0.00000000,213950,214169,598,0.00286213
1742264525.85656500,0.03013505,12939,0.00276874,0.00000000,0,0.00000000,214169,214297,548,0.00283189
1742264525.95626092,0.02918644,12969,0.00223811,0.00000000,0,0.00000000,214297,214447,422,0.00275162
1742264526.05629802,0.03554769,12999,0.00291704,0.00000000,0,0.00000000,214447,214607,448,0.00404317
1742264526.15665793,0.03198850,12955,0.00207635,0.00000000,0,0.00000000,214607,214720,400,0.00272366
1742264526.25641990,0.03730738,13006,0.00283480,0.00000000,0,0.00000000,214720,214902,521,0.00272292
1742264526.35678291,0.03070173,13006,0.00135729,0.00000000,0,0.00000000,214902,214943,245,0.00279430
1742264526.45660996,0.03185354,12997,0.00235368,0.00000000,0,0.00000000,214943,215053,488,0.00277784
1742264526.55639696,0.03046918,13010,0.00228561,0.00000000,0,0.00000000,215053,215160,455,0.00298950
1742264526.65664101,0.03096740,12982,0.00244336,0.00000000,0,0.00000000,215160,215404,568,0.00275087
1742264526.75684810,0.03448733,12971,0.00377493,0.00000000,0,0.00000000,215404,215575,536,0.00296369
1742264526.85607195,0.03129849,12971,0.00156559,0.00000000,0,0.00000000,215575,215578,257,0.00265605
1742264526.95600295,0.03372986,13013,0.00383961,0.00000000,0,0.00000000,215578,215939,851,0.00307228
1742264527.05603504,0.03307821,13016,0.00448488,0.00000000,0,0.00000000,215939,216095,695,0.00279166
1742264527.15610909,0.03100585,12927,0.00340270,0.00000000,0,0.00000000,216095,216484,816,0.00279321
1742264527.25617790,0.03282176,13001,0.00295295,0.00000000,0,0.00000000,216484,216704,569,0.00273533
1742264527.35614109,0.02958909,12904,0.00237450,0.00000000,0,0.00000000,216704,216959,553,0.00272503
1742264527.45624304,0.03227678,12939,0.00429171,0.00000000,0,0.00000000,216959,217119,689,0.00275694
1742264527.55615091,0.02921267,12921,0.00226447,0.00000000,0,0.00000000,217119,217350,477,0.00271758
1742264527.65615392,0.02996153,12960,0.00248183,0.00000000,0,0.00000000,217350,217493,481,0.00296312
1742264527.75626707,0.03370904,12933,0.00340730,0.00000000,0,0.00000000,217493,217799,766,0.00307381
1742264527.85610890,0.02936504,12933,0.00242758,0.00000000,0,0.00000000,217799,217855,376,0.00298946
1742264527.95607710,0.03379064,12978,0.00400050,0.00000000,0,0.00000000,217855,218127,824,0.00274738
1742264528.05625510,0.02860696,12978,0.00212683,0.00000000,0,0.00000000,218127,218204,407,0.00272409
1742264528.15598392,0.03544099,13021,0.00308243,0.00000000,0,0.00000000,218204,218528,733,0.00295560
1742264528.25637507,0.03017051,12964,0.00306246,0.00000000,0,0.00000000,218528,218733,576,0.00273951
1742264528.35643101,0.03141958,12851,0.00262955,0.00000000,0,0.00000000,218733,218916,500,0.00278473
1742264528.45666194,0.02977604,12781,0.00266819,0.00000000,0,0.00000000,218916,219061,514,0.00276670
1742264528.55676103,0.03275602,12844,0.00281995,0.00000000,0,0.00000000,219061,219161,487,0.00277464
1742264528.65650105,0.03022015,12818,0.00244753,0.00000000,0,0.00000000,219161,219330,467,0.00276625
1742264528.75644302,0.03133385,12812,0.00290920,0.00000000,0,0.00000000,219330,219512,540,0.00299134
1742264528.85611606,0.03030910,12824,0.00281908,0.00000000,0,0.00000000,219512,219685,572,0.00306956
1742264528.95678401,0.03016600,12828,0.00230510,0.00000000,0,0.00000000,219685,219777,421,0.00282753
1742264529.05597591,0.02934967,12827,0.00214355,0.00000000,0,0.00000000,219777,219896,428,0.00292007
1742264529.15658903,0.03066893,12747,0.00284511,0.00000000,0,0.00000000,219896,220164,594,0.00274076
1742264529.25606298,0.03047258,12721,0.00309778,0.00000000,0,0.00000000,220164,220139,526,0.00289478
1742264529.35671711,0.03154386,12765,0.00340708,0.00000000,0,0.00000000,220139,220290,655,0.00282333
1742264529.45648694,0.02981864,12783,0.00264325,0.00000000,0,0.00000000,220290,220487,569,0.00279631
1742264529.55678511,0.03337050,12764,0.00408272,0.00000000,0,0.00000000,220487,220751,674,0.00296561
1742264529.65667510,0.03013450,12764,0.00198851,0.00000000,0,0.00000000,220751,220797,319,0.00274010
1742264529.75677490,0.03958917,12659,0.00447535,0.00000000,0,0.00000000,220797,221061,789,0.00306264
1742264529.85683203,0.03513948,12599,0.00387645,0.00000000,0,0.00000000,221061,221313,736,0.00320261
1742264529.95597410,0.03057775,12621,0.00309216,0.00000000,0,0.00000000,221313,221540,574,0.00276654
1742264530.05615807,0.03646260,12622,0.00279292,0.00000000,0,0.00000000,221540,221761,516,0.00299325
1742264530.15633202,0.03950739,12607,0.00440796,0.00000000,0,0.00000000,221761,221908,636,0.00379940
1742264530.25634003,0.03955659,12661,0.00441960,0.00000000,0,0.00000000,221908,222178,730,0.00287803
1742264530.35611606,0.02882367,12661,0.00166294,0.00000000,0,0.00000000,222178,222211,298,0.00304112
1742264530.45620489,0.03317482,12607,0.00373568,0.00000000,0,0.00000000,222211,222357,728,0.00297769
1742264530.55649996,0.03150470,12696,0.00374378,0.00000000,0,0.00000000,222357,222719,789,0.00282036
1742264530.65675902,0.03293707,12739,0.00396783,0.00000000,0,0.00000000,222719,222996,786,0.00290180
1742264530.75698709,0.02890125,12739,0.00206778,0.00000000,0,0.00000000,222996,223102,383,0.00304054
1742264530.85660601,0.03397131,12837,0.00351520,0.00000000,0,0.00000000,223102,223374,788,0.00273775
1742264530.95639896,0.03770349,12825,0.00364873,0.00000000,0,0.00000000,223374,223520,671,0.00270539
1742264531.05670500,0.03021236,12809,0.00253992,0.00000000,0,0.00000000,223520,223762,536,0.00304784
1742264531.15654492,0.03319357,12741,0.00332508,0.00000000,0,0.00000000,223762,223894,575,0.00278623
1742264531.25630093,0.03236120,12765,0.00288882,0.00000000,0,0.00000000,223894,224120,625,0.00283832
1742264531.35650992,0.03269847,12828,0.00295971,0.00000000,0,0.00000000,224120,224283,517,0.00276025
1742264531.45687103,0.02847742,12828,0.00145444,0.00000000,0,0.00000000,224283,224284,248,0.00296699
1742264531.55661011,0.03252147,12831,0.00289494,0.00000000,0,0.00000000,224284,224373,496,0.00295494
1742264531.65628910,0.03198898,12813,0.00278881,0.00000000,0,0.00000000,224373,224507,537,0.00285323
1742264531.75650597,0.03143786,12848,0.00242800,0.00000000,0,0.00000000,224507,224664,509,0.00306809
1742264531.85684800,0.03250303,12884,0.00290827,0.00000000,0,0.00000000,224664,224849,592,0.00294848
1742264531.95684099,0.03248192,12868,0.00283880,0.00000000,0,0.00000000,224849,225071,565,0.00277293
1742264532.05680799,0.02945987,12868,0.00140559,0.00000000,0,0.00000000,225071,225099,240,0.00296240
1742264532.15647793,0.04043802,12837,0.00352526,0.00000000,0,0.00000000,225099,225268,558,0.00293122
1742264532.25615597,0.03111933,12834,0.00333966,0.00000000,0,0.00000000,225268,225406,653,0.00294699
1742264532.35643196,0.03890862,12872,0.00336586,0.00000000,0,0.00000000,225406,225600,620,0.00295692
1742264532.45656705,0.03109581,12786,0.00285255,0.00000000,0,0.00000000,225600,225856,622,0.00277712
1742264532.55669594,0.03924563,12797,0.00541807,0.00000000,0,0.00000000,225856,226107,748,0.00298434
1742264532.65692091,0.03248137,12866,0.00358394,0.00000000,0,0.00000000,226107,226410,739,0.00275113
1742264532.75649190,0.03687175,12793,0.00438746,0.00000000,0,0.00000000,226410,226513,491,0.00275801
1742264532.85663199,0.03257131,12822,0.00213058,0.00000000,0,0.00000000,226513,226724,466,0.00273410
1742264532.95594192,0.03188088,12762,0.00245810,0.00000000,0,0.00000000,226724,226893,472,0.00283996
1742264533.05592704,0.03159591,12807,0.00334784,0.00000000,0,0.00000000,226893,226951,497,0.00278729
1742264533.15689707,0.03301182,12764,0.00238186,0.00000000,0,0.00000000,226951,227149,485,0.00271753
1742264533.25578094,0.03154027,12778,0.00292111,0.00000000,0,0.00000000,227149,227276,525,0.00276796
1742264533.35684395,0.03362067,12751,0.00342531,0.00000000,0,0.00000000,227276,227495,648,0.00277919
1742264533.45671797,0.02966058,12751,0.00213592,0.00000000,0,0.00000000,227495,227544,353,0.00296428
1742264533.55689406,0.04345294,12705,0.00463002,0.00000000,0,0.00000000,227544,227669,773,0.00279760
1742264533.65687990,0.03888180,12690,0.00471716,0.00000000,0,0.00000000,227669,227844,625,0.00269755
1742264533.75644803,0.03276630,12747,0.00302003,0.00000000,0,0.00000000,227844,228078,580,0.00278770
1742264533.85579205,0.03232241,12677,0.00296562,0.00000000,0,0.00000000,228078,228283,570,0.00281145
1742264533.95669889,0.03967154,12734,0.00416278,0.00000000,0,0.00000000,228283,228567,771,0.00316747
1742264534.05627704,0.04120963,12690,0.00585767,0.00000000,0,0.00000000,228567,228736,758,0.00274099
1742264534.15697503,0.03290369,12672,0.00294136,0.00000000,0,0.00000000,228736,228868,564,0.00295782
1742264534.25620389,0.03192062,12621,0.00342635,0.00000000,0,0.00000000,228868,229073,673,0.00301014
1742264534.35603905,0.03519016,12677,0.00396744,0.00000000,0,0.00000000,229073,229433,885,0.00275287
1742264534.45647693,0.03094065,12677,0.00328853,0.00000000,0,0.00000000,229433,229423,452,0.00296118
1742264534.55664802,0.03715455,12735,0.00558236,0.00000000,0,0.00000000,229423,229867,1235,0.00274577
1742264534.65628004,0.03463917,12730,0.00460316,0.00000000,0,0.00000000,229867,230162,786,0.00305629
1742264534.75622892,0.03346992,12706,0.00403251,0.00000000,0,0.00000000,230162,230441,760,0.00290186
1742264534.85698295,0.03274584,12676,0.00370793,0.00000000,0,0.00000000,230441,230681,590,0.00267586
1742264534.95611095,0.03711992,12670,0.00359054,0.00000000,0,0.00000000,230681,230921,666,0.00274983
1742264535.05594110,0.03258592,12686,0.00368448,0.00000000,0,0.00000000,230921,231180,736,0.00299964
1742264535.15644193,0.03373970,12633,0.00446250,0.00000000,0,0.00000000,231180,231438,842,0.00287895
1742264535.25603700,0.03250319,12602,0.00341664,0.00000000,0,0.00000000,231438,231760,696,0.00266546
1742264535.35702109,0.03427172,12576,0.00410300,0.00000000,0,0.00000000,231760,232036,813,0.00279640
1742264535.45672798,0.03547787,12533,0.00421930,0.00000000,0,0.00000000,232036,232405,903,0.00302570
1742264535.55657911,0.03516181,12529,0.00393729,0.00000000,0,0.00000000,232405,232753,803,0.00274446
1742264535.65669799,0.03659751,12545,0.00343763,0.00000000,0,0.00000000,232753,232973,675,0.00279338
1742264535.75647807,0.03480788,12525,0.00357497,0.00000000,0,0.00000000,232973,233160,665,0.00331079
1742264535.85639691,0.03660224,12546,0.00395599,0.00000000,0,0.00000000,233160,233505,784,0.00300362
1742264535.95643401,0.03501299,12469,0.00398627,0.00000000,0,0.00000000,233505,233912,831,0.00270643
1742264536.05653501,0.03824878,12527,0.00492798,0.00000000,0,0.00000000,233912,234201,822,0.00287333
1742264536.15658808,0.03689422,12538,0.00461919,0.00000000,0,0.00000000,234201,234504,830,0.00274539
1742264536.25669408,0.04196823,12501,0.00395395,0.00000000,0,0.00000000,234504,234749,719,0.00277928
1742264536.35681510,0.03384004,12527,0.00266661,0.00000000,0,0.00000000,234749,234975,559,0.00273837
1742264536.45641899,0.03665860,12497,0.00294875,0.00000000,0,0.00000000,234975,235100,545,0.00279458
1742264536.55678511,0.03720696,12503,0.00327610,0.00000000,0,0.00000000,235100,235356,658,0.00275055
1742264536.65701389,0.04572260,12485,0.00418364,0.00000000,0,0.00000000,235356,235701,849,0.00285872
1742264536.75686789,0.04229882,12496,0.00556053,0.00000000,0,0.00000000,235701,236015,735,0.00357847
1742264536.85654712,0.04298937,12489,0.00542265,0.00000000,0,0.00000000,235630,235762,663,0.00298067
1742264536.95624995,0.03664195,12457,0.00443573,0.00000000,0,0.00000000,235762,236037,713,0.00267837
1742264537.05689502,0.04727330,12496,0.00385657,0.00000000,0,0.00000000,236037,236562,964,0.00289219
1742264537.15623403,0.03587251,12504,0.00428768,0.00000000,0,0.00000000,236562,237002,875,0.00294542
1742264537.25644302,0.04125403,12490,0.00387214,0.00000000,0,0.00000000,237002,237316,657,0.00273487
1742264537.35641193,0.04128643,12484,0.00374284,0.00000000,0,0.00000000,237316,237527,602,0.00304516
1742264537.45643091,0.03779542,12472,0.00602209,0.00000000,0,0.00000000,237527,237685,689,0.00274511
1742264537.55717707,0.04105610,12469,0.00384110,0.00000000,0,0.00000000,237685,237878,590,0.00283493
1742264537.65583992,0.04059568,12494,0.00310776,0.00000000,0,0.00000000,237878,238018,555,0.00294609
1742264537.75683999,0.03455503,12550,0.00308771,0.00000000,0,0.00000000,238018,238196,577,0.00297494
1742264537.85681605,0.04318252,12496,0.00358010,0.00000000,0,0.00000000,238196,238488,656,0.00272998
1742264537.95672894,0.03429273,12536,0.00278503,0.00000000,0,0.00000000,238488,238736,567,0.00273173
1742264538.05678391,0.04056904,12506,0.00394938,0.00000000,0,0.00000000,238736,238898,596,0.00280409
1742264538.15680599,0.03459013,12507,0.00280045,0.00000000,0,0.00000000,238898,238865,437,0.00282125
1742264538.25583196,0.03449043,12508,0.00285337,0.00000000,0,0.00000000,238865,238970,487,0.00271561
1742264538.35674095,0.03571292,12533,0.00317235,0.00000000,0,0.00000000,238970,239135,556,0.00271748
1742264538.45667911,0.04076354,12522,0.00443326,0.00000000,0,0.00000000,239135,239205,626,0.00282049
